date,pressure,temperature,wind,hour
2010-10-05,1018.5,12.2,3.2,09
2010-10-05,1018.6,13.3,3.4,10
2010-10-05,1018.5,14.4,3.5,11
2010-10-05,1018.3,15.4,3.7,12
2010-10-05,1018.0,16.1,3.9,13
2010-10-05,1017.7,16.6,3.8,14
2010-10-05,1017.5,16.7,3.9,15
2010-10-05,1017.4,16.4,3.8,16
2010-10-05,1017.3,15.6,3.6,17
2010-10-05,1017.4,14.2,3.2,18
2010-10-05,1017.5,13.4,3.3,19
2010-10-05,1017.6,13.1,3.3,20
2010-10-05,1017.8,12.6,3.3,21
2010-10-05,1017.8,12.2,3.1,22
2010-10-05,1017.8,11.7,3.0,23
2010-10-06,1017.8,11.4,3.0,00
2010-10-06,1017.9,11.0,2.8,01
2010-10-06,1017.9,10.7,2.9,02
2010-10-06,1017.8,10.5,2.8,03
2010-10-06,1017.8,10.3,2.8,04
2010-10-06,1017.9,10.2,2.8,05
2010-10-06,1018.0,10.1,2.9,06
2010-10-06,1018.2,10.2,3.0,07
2010-10-06,1018.4,11.1,3.1,08
2010-10-06,1018.6,12.0,3.1,09
2010-10-06,1018.7,13.1,3.4,10
2010-10-06,1018.6,14.2,3.6,11
2010-10-06,1018.4,15.1,3.7,12
2010-10-06,1018.1,15.8,3.9,13
2010-10-06,1017.9,16.3,3.8,14
2010-10-06,1017.7,16.4,4.0,15
2010-10-06,1017.5,16.1,3.8,16
2010-10-06,1017.4,15.2,3.6,17
2010-10-06,1017.5,13.9,3.3,18
2010-10-06,1017.6,13.2,3.3,19
2010-10-06,1017.8,12.8,3.3,20
2010-10-06,1017.9,12.4,3.2,21
2010-10-06,1017.9,12.0,3.2,22
2010-10-06,1017.9,11.6,3.0,23
2010-10-07,1018.0,11.2,3.0,00
2010-10-07,1018.0,10.8,2.8,01
2010-10-07,1018.0,10.6,2.9,02
2010-10-07,1017.9,10.4,2.8,03
2010-10-07,1017.9,10.2,2.9,04
2010-10-07,1017.9,10.0,2.8,05
2010-10-07,1018.1,10.0,2.9,06
2010-10-07,1018.3,10.1,3.0,07
2010-10-07,1018.5,10.9,3.1,08
2010-10-07,1018.7,11.8,3.1,09
2010-10-07,1018.8,12.9,3.4,10
2010-10-07,1018.7,13.9,3.6,11
2010-10-07,1018.5,14.8,3.7,12
2010-10-07,1018.2,15.5,3.8,13
2010-10-07,1018.0,15.9,3.8,14
2010-10-07,1017.8,16.1,3.9,15
2010-10-07,1017.6,15.8,3.8,16
2010-10-07,1017.5,14.9,3.6,17
2010-10-07,1017.6,13.7,3.3,18
2010-10-07,1017.7,13.0,3.3,19
2010-10-07,1017.9,12.6,3.3,20
2010-10-07,1018.0,12.2,3.2,21
2010-10-07,1018.0,11.8,3.2,22
2010-10-07,1018.0,11.3,3.0,23
2010-10-08,1018.1,11.0,3.0,00
2010-10-08,1018.1,10.6,2.8,01
2010-10-08,1018.1,10.4,2.9,02
2010-10-08,1018.0,10.2,2.8,03
2010-10-08,1018.0,10.0,2.8,04
2010-10-08,1018.1,9.8,2.8,05
2010-10-08,1018.2,9.8,2.8,06
2010-10-08,1018.4,9.9,3.0,07
2010-10-08,1018.6,10.7,3.0,08
2010-10-08,1018.7,11.6,3.1,09
2010-10-08,1018.9,12.7,3.4,10
2010-10-08,1018.8,13.7,3.5,11
2010-10-08,1018.6,14.6,3.7,12
2010-10-08,1018.3,15.2,3.8,13
2010-10-08,1018.0,15.7,3.8,14
2010-10-08,1017.9,15.8,3.9,15
2010-10-08,1017.7,15.6,3.8,16
2010-10-08,1017.6,14.7,3.6,17
2010-10-08,1017.7,13.4,3.3,18
2010-10-08,1017.8,12.8,3.4,19
2010-10-08,1017.9,12.4,3.4,20
2010-10-08,1018.0,12.0,3.3,21
2010-10-08,1018.1,11.6,3.2,22
2010-10-08,1018.1,11.2,3.0,23
2010-10-09,1018.2,10.8,3.0,00
2010-10-09,1018.2,10.5,2.9,01
2010-10-09,1018.2,10.3,2.9,02
2010-10-09,1018.1,10.1,2.8,03
2010-10-09,1018.0,9.9,2.9,04
2010-10-09,1018.1,9.7,2.8,05
2010-10-09,1018.2,9.7,2.9,06
2010-10-09,1018.4,9.8,3.0,07
2010-10-09,1018.6,10.5,3.0,08
2010-10-09,1018.8,11.4,3.2,09
2010-10-09,1018.9,12.4,3.4,10
2010-10-09,1018.9,13.4,3.5,11
2010-10-09,1018.7,14.3,3.7,12
2010-10-09,1018.3,14.9,3.8,13
2010-10-09,1018.1,15.4,3.8,14
2010-10-09,1017.9,15.5,3.9,15
2010-10-09,1017.8,15.3,3.8,16
2010-10-09,1017.7,14.4,3.6,17
2010-10-09,1017.8,13.2,3.3,18
2010-10-09,1017.9,12.5,3.4,19
2010-10-09,1018.0,12.2,3.3,20
2010-10-09,1018.1,11.8,3.3,21
2010-10-09,1018.2,11.4,3.2,22
2010-10-09,1018.2,11.0,3.0,23
2010-10-10,1018.3,10.7,3.1,00
2010-10-10,1018.2,10.4,2.9,01
2010-10-10,1018.2,10.2,2.9,02
2010-10-10,1018.1,9.9,2.8,03
2010-10-10,1018.1,9.8,2.9,04
2010-10-10,1018.1,9.6,2.8,05
2010-10-10,1018.2,9.6,2.8,06
2010-10-10,1018.4,9.6,3.0,07
2010-10-10,1018.6,10.4,3.1,08
2010-10-10,1018.8,11.3,3.2,09
2010-10-10,1018.9,12.3,3.4,10
2010-10-10,1018.9,13.3,3.5,11
2010-10-10,1018.7,14.2,3.7,12
2010-10-10,1018.3,14.8,3.8,13
2010-10-10,1018.1,15.2,3.8,14
2010-10-10,1018.0,15.3,3.9,15
2010-10-10,1017.8,15.1,3.7,16
2010-10-10,1017.7,14.2,3.6,17
2010-10-10,1017.8,13.0,3.3,18
2010-10-10,1018.0,12.4,3.4,19
2010-10-10,1018.1,12.1,3.4,20
2010-10-10,1018.2,11.7,3.3,21
2010-10-10,1018.3,11.3,3.2,22
2010-10-10,1018.3,10.9,3.0,23
2010-10-11,1018.4,10.6,3.1,00
2010-10-11,1018.3,10.3,2.9,01
2010-10-11,1018.4,10.0,3.0,02
2010-10-11,1018.3,9.8,2.8,03
2010-10-11,1018.2,9.7,2.9,04
2010-10-11,1018.3,9.5,2.8,05
2010-10-11,1018.4,9.4,2.9,06
2010-10-11,1018.6,9.5,3.0,07
2010-10-11,1018.8,10.2,3.1,08
2010-10-11,1019.0,11.1,3.2,09
2010-10-11,1019.1,12.2,3.4,10
2010-10-11,1019.0,13.1,3.5,11
2010-10-11,1018.9,14.0,3.7,12
2010-10-11,1018.5,14.6,3.8,13
2010-10-11,1018.3,15.1,3.8,14
2010-10-11,1018.1,15.2,3.9,15
2010-10-11,1018.0,14.9,3.8,16
2010-10-11,1017.9,14.0,3.6,17
2010-10-11,1018.0,12.8,3.3,18
2010-10-11,1018.2,12.2,3.4,19
2010-10-11,1018.2,11.9,3.4,20
2010-10-11,1018.4,11.6,3.3,21
2010-10-11,1018.4,11.2,3.2,22
2010-10-11,1018.4,10.8,3.0,23
2010-10-12,1018.5,10.4,3.1,00
2010-10-12,1018.5,10.2,2.9,01
2010-10-12,1018.5,9.9,3.0,02
2010-10-12,1018.4,9.7,2.9,03
2010-10-12,1018.3,9.6,2.9,04
2010-10-12,1018.4,9.4,2.8,05
2010-10-12,1018.4,9.3,2.9,06
2010-10-12,1018.6,9.4,3.0,07
2010-10-12,1018.9,10.1,3.1,08
2010-10-12,1019.0,11.0,3.2,09
2010-10-12,1019.2,12.0,3.4,10
2010-10-12,1019.1,13.0,3.5,11
2010-10-12,1018.9,13.8,3.7,12
2010-10-12,1018.5,14.5,3.8,13
2010-10-12,1018.3,14.9,3.8,14
2010-10-12,1018.2,15.0,3.9,15
2010-10-12,1018.0,14.7,3.8,16
2010-10-12,1018.0,13.8,3.5,17
2010-10-12,1018.0,12.7,3.3,18
2010-10-12,1018.2,12.1,3.4,19
2010-10-12,1018.2,11.8,3.4,20
2010-10-12,1018.4,11.4,3.3,21
2010-10-12,1018.4,11.1,3.2,22
2010-10-12,1018.4,10.7,3.0,23
2010-10-13,1018.4,10.3,3.0,00
2010-10-13,1018.4,10.1,2.9,01
2010-10-13,1018.4,9.8,3.0,02
2010-10-13,1018.3,9.7,2.9,03
2010-10-13,1018.2,9.5,2.9,04
2010-10-13,1018.3,9.3,2.9,05
2010-10-13,1018.3,9.3,2.9,06
2010-10-13,1018.5,9.3,3.0,07
2010-10-13,1018.8,10.0,3.1,08
2010-10-13,1018.9,10.9,3.3,09
2010-10-13,1019.1,11.9,3.4,10
2010-10-13,1019.0,12.8,3.6,11
2010-10-13,1018.8,13.7,3.7,12
2010-10-13,1018.5,14.3,3.8,13
2010-10-13,1018.2,14.8,3.8,14
2010-10-13,1018.1,14.8,3.9,15
2010-10-13,1017.9,14.6,3.8,16
2010-10-13,1017.9,13.7,3.6,17
2010-10-13,1017.9,12.5,3.4,18
2010-10-13,1018.1,11.9,3.4,19
2010-10-13,1018.2,11.7,3.4,20
2010-10-13,1018.3,11.3,3.4,21
2010-10-13,1018.4,10.9,3.2,22
2010-10-13,1018.4,10.6,3.0,23
2010-10-14,1018.3,10.2,3.0,00
2010-10-14,1018.4,10.0,3.0,01
2010-10-14,1018.3,9.7,3.0,02
2010-10-14,1018.3,9.5,2.9,03
2010-10-14,1018.2,9.4,2.9,04
2010-10-14,1018.2,9.2,2.9,05
2010-10-14,1018.3,9.2,3.0,06
2010-10-14,1018.5,9.2,3.0,07
2010-10-14,1018.7,9.9,3.1,08
2010-10-14,1018.9,10.7,3.3,09
2010-10-14,1019.0,11.7,3.4,10
2010-10-14,1019.0,12.7,3.6,11
2010-10-14,1018.8,13.5,3.7,12
2010-10-14,1018.5,14.2,3.9,13
2010-10-14,1018.2,14.6,3.9,14
2010-10-14,1018.1,14.7,3.9,15
2010-10-14,1018.0,14.4,3.8,16
2010-10-14,1017.9,13.4,3.6,17
2010-10-14,1018.0,12.3,3.4,18
2010-10-14,1018.1,11.8,3.4,19
2010-10-14,1018.2,11.5,3.4,20
2010-10-14,1018.3,11.2,3.3,21
2010-10-14,1018.4,10.8,3.3,22
2010-10-14,1018.4,10.4,3.1,23
2010-10-15,1018.3,10.1,3.1,00
2010-10-15,1018.4,9.8,3.0,01
2010-10-15,1018.4,9.6,3.0,02
2010-10-15,1018.3,9.4,2.9,03
2010-10-15,1018.2,9.3,2.9,04
2010-10-15,1018.2,9.1,2.9,05
2010-10-15,1018.3,9.1,3.0,06
2010-10-15,1018.4,9.1,3.0,07
2010-10-15,1018.6,9.8,3.1,08
2010-10-15,1018.9,10.6,3.3,09
2010-10-15,1019.0,11.6,3.4,10
2010-10-15,1019.0,12.5,3.5,11
2010-10-15,1018.8,13.3,3.7,12
2010-10-15,1018.4,14.0,3.9,13
2010-10-15,1018.1,14.4,3.8,14
2010-10-15,1018.0,14.6,3.9,15
2010-10-15,1017.9,14.2,3.8,16
2010-10-15,1017.9,13.3,3.6,17
2010-10-15,1017.9,12.2,3.4,18
2010-10-15,1018.1,11.7,3.4,19
2010-10-15,1018.1,11.4,3.4,20
2010-10-15,1018.3,11.1,3.3,21
2010-10-15,1018.3,10.7,3.3,22
2010-10-15,1018.3,10.3,3.0,23
2010-10-16,1018.3,9.9,3.1,00
2010-10-16,1018.3,9.7,2.9,01
2010-10-16,1018.3,9.4,3.0,02
2010-10-16,1018.2,9.3,2.9,03
2010-10-16,1018.1,9.1,2.9,04
2010-10-16,1018.2,9.0,2.9,05
2010-10-16,1018.3,8.9,3.0,06
2010-10-16,1018.4,8.9,3.0,07
2010-10-16,1018.6,9.6,3.1,08
2010-10-16,1018.8,10.5,3.3,09
2010-10-16,1019.0,11.4,3.4,10
2010-10-16,1018.9,12.4,3.5,11
2010-10-16,1018.7,13.3,3.7,12
2010-10-16,1018.3,13.9,3.9,13
2010-10-16,1018.1,14.3,3.9,14
2010-10-16,1018.0,14.4,3.9,15
2010-10-16,1017.8,14.2,3.8,16
2010-10-16,1017.8,13.2,3.6,17
2010-10-16,1017.9,12.1,3.4,18
2010-10-16,1018.1,11.6,3.4,19
2010-10-16,1018.1,11.3,3.4,20
2010-10-16,1018.2,11.0,3.3,21
2010-10-16,1018.3,10.6,3.3,22
2010-10-16,1018.3,10.2,3.0,23
2010-10-17,1018.2,9.8,3.0,00
2010-10-17,1018.3,9.6,2.9,01
2010-10-17,1018.3,9.4,2.9,02
2010-10-17,1018.2,9.2,2.9,03
2010-10-17,1018.1,9.0,2.9,04
2010-10-17,1018.2,8.9,2.9,05
2010-10-17,1018.2,8.8,3.0,06
2010-10-17,1018.4,8.8,3.0,07
2010-10-17,1018.6,9.5,3.1,08
2010-10-17,1018.8,10.4,3.3,09
2010-10-17,1018.9,11.3,3.4,10
2010-10-17,1018.9,12.3,3.5,11
2010-10-17,1018.7,13.1,3.7,12
2010-10-17,1018.3,13.7,3.9,13
2010-10-17,1018.0,14.2,3.8,14
2010-10-17,1018.0,14.2,3.9,15
2010-10-17,1017.8,13.9,3.8,16
2010-10-17,1017.8,12.9,3.5,17
2010-10-17,1017.9,11.9,3.4,18
2010-10-17,1018.1,11.4,3.4,19
2010-10-17,1018.1,11.1,3.4,20
2010-10-17,1018.2,10.8,3.3,21
2010-10-17,1018.3,10.4,3.3,22
2010-10-17,1018.3,10.1,3.0,23
2010-10-18,1018.3,9.7,3.0,00
2010-10-18,1018.3,9.5,2.9,01
2010-10-18,1018.3,9.2,2.9,02
2010-10-18,1018.2,9.1,2.9,03
2010-10-18,1018.1,8.9,2.9,04
2010-10-18,1018.2,8.8,2.8,05
2010-10-18,1018.2,8.8,3.0,06
2010-10-18,1018.4,8.8,3.0,07
2010-10-18,1018.6,9.4,3.0,08
2010-10-18,1018.8,10.3,3.2,09
2010-10-18,1018.9,11.2,3.4,10
2010-10-18,1018.9,12.2,3.5,11
2010-10-18,1018.7,12.9,3.7,12
2010-10-18,1018.3,13.6,3.8,13
2010-10-18,1018.0,13.9,3.8,14
2010-10-18,1017.9,14.1,3.8,15
2010-10-18,1017.8,13.7,3.8,16
2010-10-18,1017.8,12.8,3.5,17
2010-10-18,1017.8,11.8,3.4,18
2010-10-18,1018.0,11.3,3.4,19
2010-10-18,1018.1,11.0,3.4,20
2010-10-18,1018.2,10.7,3.4,21
2010-10-18,1018.3,10.4,3.3,22
2010-10-18,1018.2,10.0,3.1,23
2010-10-19,1018.2,9.7,3.1,00
2010-10-19,1018.2,9.5,3.0,01
2010-10-19,1018.2,9.2,3.0,02
2010-10-19,1018.1,9.1,2.9,03
2010-10-19,1018.0,8.9,3.0,04
2010-10-19,1018.1,8.8,2.9,05
2010-10-19,1018.1,8.8,3.0,06
2010-10-19,1018.3,8.8,3.0,07
2010-10-19,1018.5,9.4,3.1,08
2010-10-19,1018.7,10.2,3.3,09
2010-10-19,1018.8,11.1,3.4,10
2010-10-19,1018.8,12.0,3.5,11
2010-10-19,1018.6,12.8,3.7,12
2010-10-19,1018.3,13.3,3.9,13
2010-10-19,1018.0,13.8,3.9,14
2010-10-19,1017.9,13.8,3.9,15
2010-10-19,1017.8,13.5,3.8,16
2010-10-19,1017.7,12.6,3.5,17
2010-10-19,1017.8,11.6,3.4,18
2010-10-19,1017.9,11.2,3.4,19
2010-10-19,1018.0,10.8,3.4,20
2010-10-19,1018.1,10.6,3.4,21
2010-10-19,1018.2,10.2,3.4,22
2010-10-19,1018.2,9.9,3.1,23
2010-10-20,1018.0,9.6,3.1,00
2010-10-20,1018.2,9.4,3.0,01
2010-10-20,1018.1,9.2,3.0,02
2010-10-20,1018.0,9.0,3.0,03
2010-10-20,1017.9,8.8,3.0,04
2010-10-20,1018.0,8.7,3.0,05
2010-10-20,1018.0,8.7,3.0,06
2010-10-20,1018.2,8.7,3.0,07
2010-10-20,1018.4,9.2,3.1,08
2010-10-20,1018.6,10.1,3.3,09
2010-10-20,1018.7,11.0,3.4,10
2010-10-20,1018.7,11.9,3.5,11
2010-10-20,1018.5,12.6,3.7,12
2010-10-20,1018.1,13.2,3.8,13
2010-10-20,1017.8,13.6,3.9,14
2010-10-20,1017.7,13.6,3.8,15
2010-10-20,1017.6,13.3,3.7,16
2010-10-20,1017.5,12.3,3.4,17
2010-10-20,1017.6,11.4,3.4,18
2010-10-20,1017.8,11.0,3.4,19
2010-10-20,1017.8,10.7,3.4,20
2010-10-20,1017.9,10.4,3.4,21
2010-10-20,1018.0,10.1,3.4,22
2010-10-20,1018.0,9.7,3.1,23
2010-10-21,1017.7,9.4,3.1,00
2010-10-21,1017.9,9.2,3.0,01
2010-10-21,1017.9,9.0,3.0,02
2010-10-21,1017.8,8.9,3.0,03
2010-10-21,1017.7,8.7,3.0,04
2010-10-21,1017.8,8.6,3.0,05
2010-10-21,1017.8,8.6,3.1,06
2010-10-21,1017.9,8.6,3.1,07
2010-10-21,1018.1,9.1,3.1,08
2010-10-21,1018.4,9.9,3.3,09
2010-10-21,1018.5,10.8,3.4,10
2010-10-21,1018.5,11.7,3.5,11
2010-10-21,1018.2,12.4,3.7,12
2010-10-21,1017.9,12.9,3.8,13
2010-10-21,1017.6,13.3,3.8,14
2010-10-21,1017.5,13.3,3.8,15
2010-10-21,1017.4,13.1,3.7,16
2010-10-21,1017.3,12.1,3.4,17
2010-10-21,1017.4,11.2,3.3,18
2010-10-21,1017.6,10.8,3.4,19
2010-10-21,1017.6,10.4,3.4,20
2010-10-21,1017.8,10.2,3.4,21
2010-10-21,1017.8,9.9,3.3,22
2010-10-21,1017.8,9.6,3.1,23
2010-10-22,1017.4,9.3,3.1,00
2010-10-22,1017.8,9.1,3.1,01
2010-10-22,1017.8,8.8,3.0,02
2010-10-22,1017.7,8.7,3.0,03
2010-10-22,1017.6,8.6,3.0,04
2010-10-22,1017.6,8.4,3.0,05
2010-10-22,1017.7,8.4,3.1,06
2010-10-22,1017.8,8.4,3.1,07
2010-10-22,1018.0,8.9,3.1,08
2010-10-22,1018.3,9.8,3.3,09
2010-10-22,1018.4,10.6,3.4,10
2010-10-22,1018.3,11.5,3.5,11
2010-10-22,1018.1,12.2,3.7,12
2010-10-22,1017.8,12.8,3.8,13
2010-10-22,1017.5,13.1,3.8,14
2010-10-22,1017.4,13.2,3.8,15
2010-10-22,1017.3,12.8,3.7,16
2010-10-22,1017.3,11.9,3.4,17
2010-10-22,1017.3,11.1,3.4,18
2010-10-22,1017.5,10.7,3.4,19
2010-10-22,1017.6,10.3,3.5,20
2010-10-22,1017.7,10.1,3.4,21
2010-10-22,1017.7,9.8,3.4,22
2010-10-22,1017.7,9.4,3.2,23
2010-10-23,1017.2,9.2,3.1,00
2010-10-23,1017.7,8.9,3.1,01
2010-10-23,1017.7,8.7,3.1,02
2010-10-23,1017.6,8.6,3.1,03
2010-10-23,1017.4,8.4,3.1,04
2010-10-23,1017.5,8.4,3.1,05
2010-10-23,1017.6,8.3,3.2,06
2010-10-23,1017.7,8.3,3.2,07
2010-10-23,1017.9,8.8,3.2,08
2010-10-23,1018.2,9.7,3.4,09
2010-10-23,1018.3,10.5,3.5,10
2010-10-23,1018.3,11.4,3.5,11
2010-10-23,1018.0,12.1,3.7,12
2010-10-23,1017.7,12.6,3.9,13
2010-10-23,1017.4,12.9,3.9,14
2010-10-23,1017.3,12.9,3.8,15
2010-10-23,1017.3,12.6,3.7,16
2010-10-23,1017.2,11.7,3.4,17
2010-10-23,1017.3,10.9,3.4,18
2010-10-23,1017.5,10.5,3.4,19
2010-10-23,1017.5,10.2,3.4,20
2010-10-23,1017.7,9.9,3.4,21
2010-10-23,1017.7,9.7,3.4,22
2010-10-23,1017.7,9.3,3.2,23
2010-10-24,1017.2,9.1,3.1,00
2010-10-24,1017.7,8.9,3.2,01
2010-10-24,1017.7,8.7,3.2,02
2010-10-24,1017.6,8.5,3.1,03
2010-10-24,1017.5,8.4,3.1,04
2010-10-24,1017.6,8.3,3.1,05
2010-10-24,1017.7,8.2,3.3,06
2010-10-24,1017.8,8.2,3.2,07
2010-10-24,1018.1,8.7,3.2,08
2010-10-24,1018.4,9.6,3.4,09
2010-10-24,1018.4,10.4,3.6,10
2010-10-24,1018.4,11.3,3.6,11
2010-10-24,1018.2,11.9,3.8,12
2010-10-24,1017.9,12.4,3.9,13
2010-10-24,1017.6,12.8,3.9,14
2010-10-24,1017.5,12.8,3.9,15
2010-10-24,1017.4,12.4,3.7,16
2010-10-24,1017.4,11.5,3.4,17
2010-10-24,1017.5,10.8,3.4,18
2010-10-24,1017.7,10.4,3.5,19
2010-10-24,1017.8,10.1,3.5,20
2010-10-24,1017.9,9.8,3.5,21
2010-10-24,1018.0,9.5,3.4,22
2010-10-24,1017.9,9.2,3.3,23
2010-10-25,1017.4,8.9,3.1,00
2010-10-25,1017.9,8.7,3.2,01
2010-10-25,1017.9,8.5,3.2,02
2010-10-25,1017.8,8.4,3.2,03
2010-10-25,1017.7,8.2,3.2,04
2010-10-25,1017.8,8.1,3.1,05
2010-10-25,1017.9,8.1,3.3,06
2010-10-25,1018.0,8.1,3.2,07
2010-10-25,1018.3,8.6,3.3,08
2010-10-25,1018.6,9.4,3.4,09
2010-10-25,1018.6,10.2,3.6,10
2010-10-25,1018.6,11.2,3.6,11
2010-10-25,1018.4,11.8,3.8,12
2010-10-25,1018.1,12.3,3.9,13
2010-10-25,1017.8,12.6,3.9,14
2010-10-25,1017.7,12.6,3.8,15
2010-10-25,1017.6,12.3,3.7,16
2010-10-25,1017.6,11.3,3.5,17
2010-10-25,1017.7,10.6,3.5,18
2010-10-25,1017.8,10.2,3.5,19
2010-10-25,1017.9,9.9,3.6,20
2010-10-25,1018.0,9.7,3.5,21
2010-10-25,1018.1,9.4,3.4,22
2010-10-25,1018.0,9.1,3.3,23
2010-10-26,1017.4,8.8,3.2,00
2010-10-26,1018.0,8.6,3.3,01
2010-10-26,1018.0,8.4,3.2,02
2010-10-26,1017.9,8.2,3.2,03
2010-10-26,1017.8,8.1,3.2,04
2010-10-26,1017.8,8.0,3.1,05
2010-10-26,1017.8,7.9,3.3,06
2010-10-26,1018.0,8.0,3.2,07
2010-10-26,1018.3,8.4,3.2,08
2010-10-26,1018.6,9.2,3.4,09
2010-10-26,1018.7,10.1,3.6,10
2010-10-26,1018.6,11.0,3.6,11
2010-10-26,1018.4,11.7,3.7,12
2010-10-26,1018.1,12.2,3.8,13
2010-10-26,1017.8,12.5,3.8,14
2010-10-26,1017.7,12.5,3.8,15
2010-10-26,1017.6,12.1,3.7,16
2010-10-26,1017.6,11.2,3.4,17
2010-10-26,1017.7,10.5,3.5,18
2010-10-26,1017.8,10.2,3.5,19
2010-10-26,1017.9,9.8,3.6,20
2010-10-26,1018.0,9.6,3.5,21
2010-10-26,1018.1,9.3,3.4,22
2010-10-26,1018.0,9.0,3.3,23
2010-10-27,1017.4,8.7,3.1,00
2010-10-27,1018.0,8.5,3.3,01
2010-10-27,1018.0,8.3,3.2,02
2010-10-27,1017.9,8.2,3.2,03
2010-10-27,1017.8,8.0,3.2,04
2010-10-27,1017.9,7.9,3.1,05
2010-10-27,1017.9,7.8,3.3,06
2010-10-27,1018.1,7.9,3.2,07
2010-10-27,1018.4,8.3,3.2,08
2010-10-27,1018.6,9.1,3.4,09
2010-10-27,1018.7,10.0,3.6,10
2010-10-27,1018.7,10.9,3.6,11
2010-10-27,1018.4,11.5,3.7,12
2010-10-27,1018.1,12.0,3.8,13
2010-10-27,1017.8,12.3,3.8,14
2010-10-27,1017.7,12.3,3.8,15
2010-10-27,1017.6,11.9,3.7,16
2010-10-27,1017.5,11.0,3.5,17
2010-10-27,1017.7,10.4,3.6,18
2010-10-27,1017.8,10.1,3.6,19
2010-10-27,1017.8,9.7,3.6,20
2010-10-27,1018.0,9.4,3.6,21
2010-10-27,1018.0,9.2,3.5,22
2010-10-27,1018.0,8.9,3.4,23
2010-10-28,1017.5,8.6,3.2,00
2010-10-28,1018.0,8.4,3.4,01
2010-10-28,1018.0,8.2,3.3,02
2010-10-28,1017.9,8.1,3.2,03
2010-10-28,1017.8,7.9,3.2,04
2010-10-28,1017.9,7.8,3.2,05
2010-10-28,1017.9,7.7,3.3,06
2010-10-28,1018.1,7.8,3.3,07
2010-10-28,1018.4,8.2,3.3,08
2010-10-28,1018.6,8.9,3.4,09
2010-10-28,1018.7,9.8,3.6,10
2010-10-28,1018.7,10.7,3.6,11
2010-10-28,1018.4,11.3,3.7,12
2010-10-28,1018.1,11.8,3.8,13
2010-10-28,1017.9,12.1,3.8,14
2010-10-28,1017.8,12.1,3.8,15
2010-10-28,1017.7,11.7,3.7,16
2010-10-28,1017.6,10.8,3.4,17
2010-10-28,1017.8,10.2,3.6,18
2010-10-28,1017.9,9.8,3.6,19
2010-10-28,1017.9,9.6,3.6,20
2010-10-28,1018.1,9.3,3.6,21
2010-10-28,1018.1,9.0,3.5,22
2010-10-28,1018.1,8.7,3.5,23
2010-10-29,1017.7,8.4,3.3,00
2010-10-29,1018.1,8.3,3.4,01
2010-10-29,1018.1,8.1,3.4,02
2010-10-29,1018.0,7.9,3.3,03
2010-10-29,1017.9,7.8,3.3,04
2010-10-29,1018.0,7.7,3.3,05
2010-10-29,1017.9,7.6,3.3,06
2010-10-29,1018.1,7.7,3.3,07
2010-10-29,1018.4,8.1,3.3,08
2010-10-29,1018.6,8.8,3.4,09
2010-10-29,1018.7,9.7,3.6,10
2010-10-29,1018.7,10.6,3.6,11
2010-10-29,1018.4,11.2,3.7,12
2010-10-29,1018.0,11.6,3.8,13
2010-10-29,1017.8,11.9,3.8,14
2010-10-29,1017.7,11.9,3.8,15
2010-10-29,1017.6,11.5,3.7,16
2010-10-29,1017.5,10.6,3.4,17
2010-10-29,1017.6,10.0,3.6,18
2010-10-29,1017.8,9.7,3.7,19
2010-10-29,1017.8,9.4,3.6,20
2010-10-29,1017.9,9.1,3.6,21
2010-10-29,1018.0,8.9,3.5,22
2010-10-29,1017.9,8.6,3.5,23
2010-10-30,1017.7,8.3,3.3,00
2010-10-30,1017.9,8.1,3.4,01
2010-10-30,1017.9,7.9,3.4,02
2010-10-30,1017.8,7.8,3.3,03
2010-10-30,1017.8,7.7,3.4,04
2010-10-30,1017.8,7.6,3.3,05
2010-10-30,1017.8,7.5,3.4,06
2010-10-30,1018.0,7.6,3.4,07
2010-10-30,1018.3,7.9,3.4,08
2010-10-30,1018.5,8.7,3.5,09
2010-10-30,1018.6,9.6,3.6,10
2010-10-30,1018.6,10.4,3.7,11
2010-10-30,1018.3,11.0,3.8,12
2010-10-30,1018.0,11.4,3.9,13
2010-10-30,1017.7,11.7,3.8,14
2010-10-30,1017.6,11.6,3.8,15
2010-10-30,1017.5,11.3,3.7,16
2010-10-30,1017.5,10.3,3.5,17
2010-10-30,1017.6,9.8,3.7,18
2010-10-30,1017.7,9.5,3.7,19
2010-10-30,1017.7,9.3,3.7,20
2010-10-30,1017.9,9.0,3.6,21
2010-10-30,1017.9,8.7,3.6,22
2010-10-30,1017.8,8.5,3.6,23
2010-10-31,1017.7,8.2,3.3,00
2010-10-31,1017.8,8.1,3.5,01
2010-10-31,1017.9,7.9,3.4,02
2010-10-31,1017.8,7.7,3.4,03
2010-10-31,1017.7,7.6,3.4,04
2010-10-31,1017.8,7.5,3.4,05
2010-10-31,1017.8,7.4,3.4,06
2010-10-31,1017.9,7.5,3.4,07
2010-10-31,1018.3,7.8,3.4,08
2010-10-31,1018.5,8.6,3.6,09
2010-10-31,1018.5,9.4,3.7,10
2010-10-31,1018.6,10.3,3.8,11
2010-10-31,1018.2,10.9,3.8,12
2010-10-31,1017.9,11.3,3.9,13
2010-10-31,1017.6,11.5,3.8,14
2010-10-31,1017.5,11.4,3.8,15
2010-10-31,1017.5,11.1,3.7,16
2010-10-31,1017.4,10.2,3.5,17
2010-10-31,1017.5,9.7,3.7,18
2010-10-31,1017.6,9.4,3.8,19
